id	ean	category	quantity	notsent	name	cnName	lastWeek
1853	4250755364049 	Heizung-FH	14	0	FH-140x50W	TBD	1|0|0|0|0
1854	4250755364056 	Heizung-FH	7	0	FH-140x50A	TBD	3|3|0|0|0
1855	4250755364063 	Heizung-FH	14	1	FH-160x50W	TBD	1|1|1|1|1
1856	4250755364070 	Heizung-FH	6	0	FH-160x50A	TBD	4|4|2|1|0
1857	4250755364087 	Heizung-FH	28	0	FH-180x60W	TBD	2|1|0|0|0
1858	4250755364094 	Heizung-FH	17	0	FH-180x60A	TBD	3|1|1|0|0
1859	4250755364100 	Heizung-FV	28	1	FV-160x31W-1	TBD	2|2|2|1|1
1860	4250755364117 	Heizung-FV	15	0	FV-160x46W-1	TBD	0|0|0|0|0
1861	4250755364124 	Heizung-FV	14	0	FV-160x54W-1	TBD	1|1|1|1|0
1862	4250755364131 	Heizung-FV	14	0	FV-160x61W-1	TBD	1|1|1|1|0
1863	4250755364148 	Heizung-FV	14	0	FV-180x31W-1	TBD	1|1|1|1|0
1864	4250755364155 	Heizung-FV	15	0	FV-180x46W-1	TBD	0|0|0|0|0
1865	4250755364162 	Heizung-FV	15	0	FV-180x54W-1	TBD	0|0|0|0|0
1866	4250755364179 	Heizung-FV	15	0	FV-180x61W-1	TBD	0|0|0|0|0
1867	4250755364186 	Heizung-FV	15	0	FV-160x31A-2	TBD	0|0|0|0|0
1868	4250755364193 	Heizung-FV	16	0	FV-160x31W-2	TBD	4|4|4|2|0
1869	4250755364209 	Heizung-FV	11	1	FV-160x46W-2	TBD	4|4|4|4|0
1870	4250755364216 	Heizung-FV	19	1	FV-160x54W-2	TBD	1|1|1|0|0
1871	4250755364223 	Heizung-FV	30	0	FV-180x46W-2	TBD	0|0|0|0|0
1872	4250755364230 	Heizung-FV	19	0	FV-180x54A-2	TBD	1|1|1|1|0
1873	4250755364247 	Heizung-FV	40	0	FV-180x54W-2	TBD	0|0|0|0|0
1874	4250755364254 	Heizung-FV	20	0	FV-180x61A-2	TBD	0|0|0|0|0
1875	4250755364261 	Heizung-FV	58	2	FV-180x61W-2	TBD	2|2|2|2|2
1876	4250755363202	DS-Duschrinne	20	0	AS001 600 Duschrinne	QSS 1009 -S / 600*70	0|0|0|0|0
1877	4250755363219	DS-Duschrinne	6	0	AS001 800 Duschrinne	QSS 1009 -S / 800*70	0|0|0|0|0
1878	4250755363226	DS-Duschrinne	14	0	AS001 900 Duschrinne	QSS 1009 -S / 900*70	0|0|0|0|0
1879	4250755363233	DS-Duschrinne	20	0	AP001 600 Duschrinne	QPP 1009 -P / 1000*60	0|0|0|0|0
1880	4250755331836	WB-Gussmar	10	0	Colossum19 600 matt Anthrazit	TBD	1|1|1|1|0
1881	4250755388779	Ersaetzteile	20	0	Wandprofil-D001	TBD	0|0|0|0|0
1882	4250755388786	Ersaetzteile	20	0	Abdeckappe-D002SL/D001SL	TBD	0|0|0|0|0
1883	4250755388793	Ersaetzteile	20	0	Wandprofil-D011	TBD	0|0|0|0|0
1884	4250755388809	Ersaetzteile	20	0	Abdeckappe-DS-021	TBD	0|0|0|0|0
1885	4250755388816	Ersaetzteile	20	0	Wandprofil-D019	TBD	0|0|0|0|0
1886	4250755388823	Ersaetzteile	20	0	Stabilisator Cortona113	TBD	0|0|0|0|0
1887	4250755388830	Ersaetzteile	20	0	Scharnier-D019	TBD	0|0|0|0|0
1888	4250755388847	Ersaetzteile	18	2	Abdeckappe-DS010-3	TBD	2|2|2|2|2
1889	4250755388854	Ersaetzteile	20	0	Magnalu-D018	TBD	0|0|0|0|0
1890	4250755388861	Ersaetzteile	20	0	Glasfuehrung DS011&12-L/R	TBD	0|0|0|0|0
1891	4250755388885	Ersaetzteile	20	0	Abdeckung-DSJ-006	TBD	0|0|0|0|0
1892	4250755388892	Ersaetzteile	20	0	Eckverbingdung Rav12/16	TBD	0|0|0|0|0
1893	4250755388908	Ersaetzteile	20	0	Laufrolle Rav12/16	TBD	0|0|0|0|0
1894	4250755388915	Ersaetzteile	20	0	Wandprofil-D016	TBD	0|0|0|0|0
1895	4250755388939	Ersaetzteile	20	0	Rahmenalu-D007	TBD	0|0|0|0|0
1897	4250755388946	Ersaetzteile	20	0	Abdeckung-DS008 L/R	TBD	0|0|0|0|0
1898	4250755388922	Ersaetzteile	20	0	Rahmenalu-D008	TBD	0|0|0|0|0
1899	4250755388953	Ersaetzteile	20	0	Schienenhalterung Rav17	TBD	0|0|0|0|0
1900	4250755388960	Ersaetzteile	20	0	Wandhalterung Set Rav17	TBD	0|0|0|0|0
1901	4250755388977	Ersaetzteile	20	0	Laufrolle Rav17	TBD	0|0|0|0|0
1902	4250755388984	Ersaetzteile	20	0	Tuerstoppe Rav17	TBD	0|0|0|0|0
1903	4250755388991	Ersaetzteile	20	0	Laufschienehalterung Rav17	TBD	0|0|0|0|0
1904	4250755389004	Ersaetzteile	20	0	Glasfuehrung DS017-L/R	TBD	0|0|0|0|0
1905	4250755389011	Ersaetzteile	20	0	Glasfuehrung H003	TBD	0|0|0|0|0
1906	4250755389028	Ersaetzteile	20	0	Winkel-C015A	TBD	0|0|0|0|0
1907	4250755389035	Ersaetzteile	20	0	Winkel-C0152	TBD	0|0|0|0|0
1908	4250755364285	Heizung-FV	0	0	Ventil-01 schwartz	TBD	0|0|0|0|0
1909	4250755364278	Heizung-FV	0	0	Ventil-01 weiß	TBD	0|0|0|0|0
1910	4250755332598	WB-Gussmar	0	0	Colossum08-600	TBD	0|0|0|0|0
1911	4250755310763	Ersaetzteile	20	0	Yoga N-Anthrazit 600 (C)	TBD	0|0|0|0|0
1912	4250755310770	Ersaetzteile	20	0	Yoga N-Anthrazit 800 (C)	TBD	0|0|0|0|0
1913	4250755310947		0	0	Comfort 5542 (C)	TBD	0|0|0|0|0
1914	4250755363356	DS-Duschkopf	0	0	DSN-7202 matt schwartz	7202TB	0|0|0|0|0
1915	4250755363257	DS-Ablauf	0	0	PU016	TBD	0|0|0|0|0
1916	4250755363264	DS-Ablauf	0	0	PU019	TBD	0|0|0|0|0
1917	4250755363271	Armatur-WA	0	0	WAM-7201 silber	7201	0|0|0|0|0
1918	4250755363288	Armatur-WA	0	0	WAM-7201 weiss	7201CW	0|0|0|0|0
1919	4250755363295	Armatur-WA	0	0	WAM-7201 matt schwartz	7201B	0|0|0|0|0
1920	4250755363301	Armatur-WA	0	0	WAM-7201-H silber	7201G	0|0|0|0|0
1921	4250755363318	Armatur-WA	0	0	WAM-7201-H weiss	7201GCW	0|0|0|0|0
1922	4250755363394	Armatur-WA	0	0	WAO-7601 silber	7601C	0|0|0|0|0
1923	4250755363400	Armatur-WA	0	0	WAO-7601 matt weiss	7601W	0|0|0|0|0
1924	4250755363417	Armatur-WA	0	0	WAO-7601 matt schwartz	7601B	0|0|0|0|0
1925	4250755363424	Armatur-WA	0	0	WAO-7601-H silber	7601GC	0|0|0|0|0
1926	4250755363431	Armatur-WA	0	0	WAO-7601-H matt weiss	7601GW	0|0|0|0|0
1927	4250755363448	Armatur-WA	0	0	WAO-7601-H matt schwartz	7601GB	0|0|0|0|0
1928	4250755363325 	Armatur-WA	0	0	WAM-7201-H matt schwartz	7201GB	0|0|0|0|0
1929	4250755363363	DS-Duschkopf	0	0	Duschsystem4 7209 silber	7209	0|0|0|0|0
1930	4250755363370	DS-Duschkopf	0	0	Duschsystem4 7209 matt schwartz	7209B	0|0|0|0|0
1931	4250755363387	DS-Duschkopf	0	0	Duschsystem4 7209 matt weiss	7209CW	0|0|0|0|0
